09bf533d35c7892df986055639f8e68a,30,1555
e7ae9e21dca664ba538043a98d383eeb,11,12
031735b4483597cadb499a07d28a6faf,21,32
fa0b7fa45a51de805f8b3d7a2d285c55,17,26
9ae0f131c91eae1d99c36c17084326ee,13,21
7d818e2194cebf6331f911482748bbe3,5,6
07f66a13089a3baca2bdd6e9cce06a35,2,3
65d7d2b05440570426a5c494c9a09317,1,1
3d7f17021bba8b294abcc1609f1b2cb4,20,30
081919e2a7818b2849cb1c09651e9f61,19,39
00e2990c8b48ae19244d9b2f228bc15c,17,27
6b543e8efff50c35f25f1abc896fff17,10,13
adaace0727a933c71f7c0ab048766ab2,5,8
03891526791d9644e0da26d8e173bb05,2,2
0729d83f3593f76f8d9ec33fccdbca98,1,1
4a3f0a7d6a8ab4a734dc212c93722efe,14,16
ccfc7b8348b96f60d04adaa8bb52125b,14,21
8f29a577a6b2dd99b9cfdf17fce20fdd,8,9
e7b8f13bdabe9263a18a19c1f5d44886,7,7
c4152cacd630ad420ab3e3c0a0273314,8,10
32afc9cd85e4a27a75a2d8e2c7904201,9,9
51df18f20ea99440e053e1b79984a917,4,4
c2741d847cd943e0ba5c524e3fe94478,2,2
e58b588f467f844d5f6e624adfab8049,4,4
5fe1180a5a62ff3b48bd8042e164fc6a,5,7
9fb4b1c9afac29fd06d47e6b0e889497,3,4
a16b15231952add042b178b03bb5ae28,5,5
6d333dfb95fc9726b35dab93468dad4c,6,7
b2448a1dcb6aded9efde505e33c5b449,6,6
f6e111c5206a99378aa934d50a4c2ca0,2,2
7e78ab22e8f1b96768605f97e2efe512,2,2
c5526f0990680295d1ec81eb44ec173d,3,5
a07a9ec078bf515bd16264a8a26d63c2,3,3
1ad6185f44e62b9c826c75850a8a11cf,4,5
d6239343dc010761062933960dfea006,4,4
2ad9c888898dd119c6b7e23c4901a652,3,3
9d2b235317e58aba20da23efcd1a406d,8,9
cd75a5593d0d2344e8b093dc56a0fcf4,3,3
c28095ec67f6c09386949c1048685226,4,4
a70fc0688588a852bc1e9fed572f1604,5,5
3caedf24a97fc580205b9102faaac77a,4,4
be30d001b4fa3e341b0f06a250368e1d,6,7
f5180302bbae2ebba0d14d2c409130bf,4,4
73312a59c82f5779a5abf373770f73db,4,5
fb9be497ea57ae7ec418b53d842aa908,5,5
15b8a5559fed540bab7d8aaf963ee339,3,3
c97d9a02cf6b8e25a6b12e7c392b0475,7,7
d9fc8a652b9d1abfcae349f756c69e6c,1,1
64b1eb08cc95d2a907bd3c453f03d170,2,2
bed7d4b8db2fcce7e52e15045cf17b92,6,7
306c9270b18dddfc4de2de0d81a9c153,2,2
6dabc725fa1315f783a7bcdaa1a8b14c,3,4
8cd0bd7d6b97df504d690bd6d39f59b5,1,1
48165646931a5373cdd24313af666de1,3,4
6000c049dca0e50326c95e2968efc7ce,5,5
43c599be4551c25569041984e7ec6a2a,7,8
94771c549b52251ea0bfde641847d0c8,2,3
3828a52eacf767a4793fc184e2dffb0a,2,3
c794e1c0820edc1bd57c59e885c9bacc,5,5
ded181263194b742e937a9bcb31116fa,2,2
b7d34218fa8bfcb2c9fbd8c6e0bf1433,4,4
348fe64748aa17d54c658f1a4a021dfd,4,4
bbd28e4a8555ea0b32f776b500d19e24,5,6
4ef8f890a7b68f22838b31d112a176f1,5,5
d44e4e60ef7cc31600e7bf08ee8f3c26,4,5
f39ed499e0aa82f0d02532416759b580,4,4
a4435817a3541da1c694e3decf473404,2,2
dec7e48716cdcb9415c61674fe17e5fa,6,6
73403341a374a8e3d6369dec211db1db,6,6
7dd3c9013f7f91f22718b96aec0b99cc,5,6
0ddf2f9c661ae71c88432e348ad334fd,5,5
aee0711cde2c566c919ed282a26c6bec,3,3
88eb62624761fc730f74f73ca131e92f,5,6
784aee22dd3f9b7ff182d5c925bc2d88,5,5
fe929e7d26918a1d0629df98d7207974,3,3
9dbc7c8c665645fc17e92172438a8fff,4,4
1cb416c6d4a0933b052785cc41756f50,3,3
0952f1942ea0026bbcaf91f458158bb4,5,6
bf82db50b050377aceed29d6fbde45fa,6,6
031772208239557839762cddc088154a,3,3
135a6af3f8675a7829e687a477fb5261,3,3
d91283b1fb6216d3cfcb05ef23fd9028,3,3
3e8eb74fd4fc785f75e2dd2c85042928,1,2
45f8ed0047b381ff28897bb42cb92e63,6,6
b7cb77ab5a0564e1acc9ad032b9b9f77,1,1
de0cccc0e541603c2ea549fb423ebe57,2,2
52ac138428c909a576031a97c28be820,4,5
7cbe1140fb40456ef67e560cfa8c0bb3,7,7
ca811c668297ae1c7f1787d46239db11,4,4
905632798a0e367d13184004c070d10a,5,5
ee787946a652b8c914d6bea83671b788,6,6
2bdbde4ab084895c3464b22228d2edbd,4,4
97dac273e8141157427d635f2d28d35a,3,4
38267367d27f2ac8382f0ed0f0de4abc,3,3
cf46a1e45fd3a71ec99df20e63ef0749,3,3
9742a82a0d419f38d9db6d50c96a61eb,3,4
2aacf5834c4dbd0feeb24274437fd5c2,1,1
6eea4593b9739ed011b137f4fb45d11c,3,3
fa8dc307d6fa1c3ba77015cc630786ca,7,10
cfb59b8aea4ab598d15b4ddac1695361,3,3
c7bf88480f12536bcda6faf65e953be7,4,5
f46d0bf0cd475152dd030ddb6a47fa22,4,4
f45af8839f34ada09728afc357d0b903,8,8
416e80a715a047aec8735752225b4702,1,1
c21a3cf2bfa78814104125a16cdf18c2,1,1
da21a412b3b2ecdc678818ecd79e0e53,6,7
74993af8af68e8e7790f3f62e4f939d7,4,5
3d12e55f53b211cfd2e5289ffc4786a9,2,2
dffa5ca23d876bc00ce58d7cc942ac76,6,7
341b50b56c874f50e9ae700736df0258,4,4
ab676fffa77b0dfb53b327d54fca6c61,3,3
366585e0c517a1607dc8cc88671a219e,6,7
c408ea3107e769601fd7456f800fb314,6,7
3cb8611bb73e6e9bee7117a91e1e934a,5,5
bdbd94c6ae16b395c04dc23291de795a,6,6
7ae36bcdc2cc3a55ea0c74a4b3eff42c,3,5
6163ba4d8b733208f1a02b2a9d27120a,5,5
2e48b730123c360c65abde35d4f5ac95,5,5
8974a8a99f95e84b9ad268824ac1fb5c,4,4
5a8e042e587538d7ab34fc18eb9f5110,2,2
9db5b4b78a3f67a68afab29ffd16777c,6,6
16f170aba82fdc165c2e9b4a1b0a601f,3,3
3f83810acd46f6e7e426d4d810baff29,4,4
47be3854851d7bb8dc86b06692b4c334,7,7
1699c95566550ab752eab4ee75c02bb5,3,3
87f5b2385dbc31a4ff7689c784567a5d,5,6
39801b358d3c4564846c4082cf38a17b,8,8
a9cfb7ce496d882b182551182c5a674f,5,6
e46e30cf97e365a4245076e3019c987f,2,2
bb86ad32b6c7a80b4b181c2e3dffb52d,5,5
1d838e1bb18a1fe7c5074e2398123d8c,4,5
9d973e0b03ea1796baddaa4559c28cc1,6,6
9e85d2822aeeccc0b58ae46a7622c5f9,1,1
